Epoch 440: Loss 10.79, Reward -21.0, Avgloss 10.49, Avgreward -20.96, Epsilon 0.05, TotalStep 365738
Epoch 441: Loss 9.85, Reward -21.0, Avgloss 10.49, Avgreward -20.96, Epsilon 0.05, TotalStep 366523
Epoch 442: Loss 10.27, Reward -21.0, Avgloss 10.49, Avgreward -20.96, Epsilon 0.05, TotalStep 367343
Epoch 443: Loss 10.00, Reward -21.0, Avgloss 10.48, Avgreward -20.96, Epsilon 0.05, TotalStep 368130
Epoch 444: Loss 10.33, Reward -21.0, Avgloss 10.49, Avgreward -20.96, Epsilon 0.05, TotalStep 368889
Epoch 445: Loss 10.73, Reward -21.0, Avgloss 10.47, Avgreward -20.96, Epsilon 0.05, TotalStep 369765
Epoch 446: Loss 11.58, Reward -20.0, Avgloss 10.49, Avgreward -20.95, Epsilon 0.05, TotalStep 370659
Epoch 447: Loss 9.96, Reward -21.0, Avgloss 10.49, Avgreward -20.95, Epsilon 0.05, TotalStep 371482
Epoch 448: Loss 9.63, Reward -21.0, Avgloss 10.49, Avgreward -20.95, Epsilon 0.05, TotalStep 372241
Epoch 449: Loss 9.70, Reward -21.0, Avgloss 10.48, Avgreward -20.95, Epsilon 0.05, TotalStep 373029
Epoch 450: Loss 9.60, Reward -21.0, Avgloss 10.46, Avgreward -20.95, Epsilon 0.05, TotalStep 373785
Epoch 451: Loss 10.14, Reward -21.0, Avgloss 10.47, Avgreward -20.95, Epsilon 0.05, TotalStep 374544
Epoch 452: Loss 10.75, Reward -21.0, Avgloss 10.47, Avgreward -20.95, Epsilon 0.05, TotalStep 375302
Epoch 453: Loss 9.95, Reward -21.0, Avgloss 10.47, Avgreward -20.95, Epsilon 0.05, TotalStep 376077
Epoch 454: Loss 9.82, Reward -21.0, Avgloss 10.47, Avgreward -20.95, Epsilon 0.05, TotalStep 376837
Epoch 455: Loss 9.77, Reward -21.0, Avgloss 10.47, Avgreward -20.95, Epsilon 0.05, TotalStep 377598
Epoch 456: Loss 9.58, Reward -21.0, Avgloss 10.47, Avgreward -20.95, Epsilon 0.05, TotalStep 378356
Epoch 457: Loss 9.94, Reward -21.0, Avgloss 10.48, Avgreward -20.95, Epsilon 0.05, TotalStep 379114
Epoch 458: Loss 10.00, Reward -21.0, Avgloss 10.47, Avgreward -20.95, Epsilon 0.05, TotalStep 379876
Epoch 459: Loss 10.84, Reward -21.0, Avgloss 10.49, Avgreward -20.95, Epsilon 0.05, TotalStep 380694
Epoch 460: Loss 10.41, Reward -21.0, Avgloss 10.50, Avgreward -20.95, Epsilon 0.05, TotalStep 381456
Epoch 461: Loss 9.94, Reward -21.0, Avgloss 10.50, Avgreward -20.95, Epsilon 0.05, TotalStep 382217
Epoch 462: Loss 10.02, Reward -21.0, Avgloss 10.50, Avgreward -20.95, Epsilon 0.05, TotalStep 382977
Epoch 463: Loss 9.81, Reward -21.0, Avgloss 10.50, Avgreward -20.95, Epsilon 0.05, TotalStep 383763
Epoch 464: Loss 14.13, Reward -21.0, Avgloss 10.53, Avgreward -20.96, Epsilon 0.05, TotalStep 384824
Epoch 465: Loss 11.46, Reward -21.0, Avgloss 10.53, Avgreward -20.96, Epsilon 0.05, TotalStep 385730
Epoch 466: Loss 10.85, Reward -21.0, Avgloss 10.54, Avgreward -20.96, Epsilon 0.05, TotalStep 386548
Epoch 467: Loss 10.48, Reward -21.0, Avgloss 10.54, Avgreward -20.96, Epsilon 0.05, TotalStep 387367
Epoch 468: Loss 9.94, Reward -21.0, Avgloss 10.54, Avgreward -20.96, Epsilon 0.05, TotalStep 388127
Epoch 469: Loss 12.01, Reward -21.0, Avgloss 10.57, Avgreward -20.96, Epsilon 0.05, TotalStep 389035
Epoch 470: Loss 12.10, Reward -21.0, Avgloss 10.59, Avgreward -20.96, Epsilon 0.05, TotalStep 389976
Epoch 471: Loss 13.88, Reward -21.0, Avgloss 10.62, Avgreward -20.96, Epsilon 0.05, TotalStep 391037
Epoch 472: Loss 9.09, Reward -21.0, Avgloss 10.61, Avgreward -20.96, Epsilon 0.05, TotalStep 391795
Epoch 473: Loss 9.29, Reward -21.0, Avgloss 10.60, Avgreward -20.96, Epsilon 0.05, TotalStep 392557
Epoch 474: Loss 9.21, Reward -21.0, Avgloss 10.58, Avgreward -20.96, Epsilon 0.05, TotalStep 393313
Epoch 475: Loss 10.82, Reward -21.0, Avgloss 10.59, Avgreward -20.96, Epsilon 0.05, TotalStep 394134
Epoch 476: Loss 9.81, Reward -21.0, Avgloss 10.60, Avgreward -20.96, Epsilon 0.05, TotalStep 394896
Epoch 477: Loss 10.20, Reward -21.0, Avgloss 10.60, Avgreward -20.96, Epsilon 0.05, TotalStep 395652
Epoch 478: Loss 10.15, Reward -21.0, Avgloss 10.60, Avgreward -20.96, Epsilon 0.05, TotalStep 396470
Epoch 479: Loss 10.12, Reward -21.0, Avgloss 10.59, Avgreward -20.96, Epsilon 0.05, TotalStep 397227
Epoch 480: Loss 9.71, Reward -21.0, Avgloss 10.59, Avgreward -20.96, Epsilon 0.05, TotalStep 397983
Epoch 481: Loss 10.93, Reward -21.0, Avgloss 10.59, Avgreward -20.96, Epsilon 0.05, TotalStep 398858
Epoch 482: Loss 10.17, Reward -21.0, Avgloss 10.60, Avgreward -20.96, Epsilon 0.05, TotalStep 399674
Epoch 483: Loss 12.90, Reward -21.0, Avgloss 10.62, Avgreward -20.96, Epsilon 0.05, TotalStep 400730
Epoch 484: Loss 10.02, Reward -21.0, Avgloss 10.62, Avgreward -20.96, Epsilon 0.05, TotalStep 401488
Epoch 485: Loss 9.44, Reward -21.0, Avgloss 10.62, Avgreward -20.96, Epsilon 0.05, TotalStep 402245
Epoch 486: Loss 10.66, Reward -21.0, Avgloss 10.60, Avgreward -20.96, Epsilon 0.05, TotalStep 403060
Epoch 487: Loss 9.71, Reward -21.0, Avgloss 10.60, Avgreward -20.96, Epsilon 0.05, TotalStep 403821
Epoch 488: Loss 12.87, Reward -21.0, Avgloss 10.62, Avgreward -20.97, Epsilon 0.05, TotalStep 404816
Epoch 489: Loss 9.98, Reward -21.0, Avgloss 10.61, Avgreward -20.97, Epsilon 0.05, TotalStep 405606
Epoch 490: Loss 10.44, Reward -21.0, Avgloss 10.62, Avgreward -20.97, Epsilon 0.05, TotalStep 406422
Epoch 491: Loss 11.10, Reward -21.0, Avgloss 10.63, Avgreward -20.97, Epsilon 0.05, TotalStep 407304
Epoch 492: Loss 9.39, Reward -21.0, Avgloss 10.62, Avgreward -20.97, Epsilon 0.05, TotalStep 408063
Epoch 493: Loss 10.76, Reward -21.0, Avgloss 10.63, Avgreward -20.97, Epsilon 0.05, TotalStep 408878
Epoch 494: Loss 11.08, Reward -21.0, Avgloss 10.63, Avgreward -20.97, Epsilon 0.05, TotalStep 409700
Epoch 495: Loss 10.29, Reward -21.0, Avgloss 10.64, Avgreward -20.97, Epsilon 0.05, TotalStep 410522
Epoch 496: Loss 8.77, Reward -21.0, Avgloss 10.62, Avgreward -20.97, Epsilon 0.05, TotalStep 411279
Epoch 497: Loss 10.84, Reward -20.0, Avgloss 10.62, Avgreward -20.96, Epsilon 0.05, TotalStep 412111
Epoch 498: Loss 9.65, Reward -21.0, Avgloss 10.61, Avgreward -20.96, Epsilon 0.05, TotalStep 412869
Epoch 499: Loss 10.04, Reward -21.0, Avgloss 10.61, Avgreward -20.96, Epsilon 0.05, TotalStep 413627
Epoch 500: Loss 11.03, Reward -20.0, Avgloss 10.61, Avgreward -20.95, Epsilon 0.05, TotalStep 414461
